0,1,2,3,4,5
100.120603271907,109.83500785625,100,110,0.120603271906873,-0.164992143750226
109.97101193771,9.77456699618227,110,10,-0.028988062289841,-0.225433003817727
110.076553023402,19.5491339923645,110,20,0.076553023402326,-0.450866007635455
110.182094109095,29.3237009885468,110,30,0.182094109094493,-0.676299011453182
110.287635194787,39.0982679847291,110,40,0.287635194786702,-0.901732015270909
110.652712711832,48.6052110598616,110,50,0.65271271183201,-1.3947889401384
110.756928400651,58.3805607702248,110,60,0.756928400650992,-1.61943922977517
110.646544648863,68.5026957824503,110,70,0.646544648863042,-1.49730421754974
110.467049112387,78.6378035273936,110,80,0.467049112387031,-1.36219647260644
110.282702345195,89.0468331032813,110,90,0.282702345195474,-0.953166896718727
110.098355578004,99.455862679169,110,100,0.098355578003876,-0.544137320831013
109.914008810812,109.864892255057,110,110,-0.085991189187695,-0.135107744943298
119.877129204074,9.80352742087759,120,10,-0.122870795925934,-0.196472579122407
120.200038107675,19.6086202701171,120,20,0.200038107675226,-0.391379729882907
120.255214112185,29.4129304051756,120,30,0.25521411218547,-0.58706959482436
120.310390116696,39.2172405402342,120,40,0.310390116695714,-0.782759459765813
120.364033454414,48.7492087270967,120,50,0.364033454414027,-1.25079127290334
120.419209458924,58.5535188621552,120,60,0.419209458924286,-1.44648113784479
120.319136676729,68.6545408358476,120,70,0.319136676728903,-1.34545916415236
120.173295592143,78.4866500374938,120,80,0.173295592143461,-1.51334996250617
120.015301083843,89.1381016726106,120,90,0.015301083842559,-0.86189832738944
119.86135771678,99.5164391632371,120,100,-0.138642283219838,-0.483560836762905
119.972100985904,109.895584340318,120,110,-0.027899014095624,-0.104415659682132
130.050979369529,9.83327055975387,130,10,0.050979369528903,-0.166729440246133
130.05711568973,19.6665411195077,130,20,0.057115689730409,-0.333458880492266
130.063252009932,29.4998116792616,130,30,0.063252009931944,-0.500188320738403
130.333145038605,39.3362130957393,130,40,0.333145038604727,-0.663786904260718
130.337822325174,48.8970982231759,130,50,0.337822325173931,-1.1029017768241
130.342633248502,58.7311514971107,130,60,0.342633248502267,-1.26884850288927
130.253150110753,68.8104898096071,130,70,0.253150110753296,-1.18951019039291
130.13689071278,78.61273644181,130,80,0.136890712780001,-1.38726355819001
130.277194044476,88.9620408788111,130,90,0.277194044476488,-1.03795912118889
130.152089700896,99.5802900518494,130,100,0.152089700895687,-0.419709948150597
130.030193160996,109.926276425579,130,110,0.030193160996475,-0.073723574420953
